item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
256508244327,46413,Type,required,FREE_TEXT,SINGLE,34,"Arc Welder | Butane Torch | Desoldering Pump | Electric Soldering Iron Kit | Electric Soldering Pump | Electrode","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256525915872,20661,"Character Family",recommended,FREE_TEXT,SINGLE,52,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg","Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
256508701517,85915,"Item Weight",recommended,FREE_TEXT,SINGLE,50,"5 oz | 10 oz | 15 oz | 20 oz | 25 oz | 30 oz","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
256510047585,112581,"Year Manufactured",recommended,SELECTION_ONLY,SINGLE,50,"2026 | 2025 | 2024 | 2023 | 2022 | 2021","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047585,112581,Theme,recommended,FREE_TEXT,MULTI,48,"Advertising | Alien | Animals & Dinosaurs | Animals & Insects | Animation | Anime & Manga","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256462817275,46282,Pattern,recommended,FREE_TEXT,SINGLE,47,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256470598874,46282,Pattern,recommended,FREE_TEXT,SINGLE,47,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256508244360,46282,Pattern,recommended,FREE_TEXT,SINGLE,47,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256510048002,46282,Pattern,recommended,FREE_TEXT,SINGLE,47,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage","Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256525915552,261068,Series,recommended,FREE_TEXT,SINGLE,47,"Animated Adventures | Armada | Beast Wars | Beware of the Creeper | Blackhawk | Brave and the Bold","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915552,261068,"Item Height",recommended,FREE_TEXT,SINGLE,46,"5 in | 6 in | 7 in | 8 in | 9 in | 10 in","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915779,177005,"Set Includes",recommended,FREE_TEXT,MULTI,44,"Apple Corer | Apple Peeler/Corer/Slicer | Base | Bento Bag | Boning Knife | Bread Knife","Universal Home 4-piece Black Kitchen Knife Set"
256525915872,20661,Style,recommended,FREE_TEXT,SINGLE,44,"African | Antique | Art Deco | Art Nouveau | Arts & Crafts/Mission | Baroque/Rococo","Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
256508244391,183080,Theme,recommended,FREE_TEXT,SINGLE,43,"Angels | Angels & Cherubs | Animals & Birds | Animals & Bugs | Art | Beach & Tropical","Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal"
256512067987,183080,Theme,recommended,FREE_TEXT,SINGLE,43,"Angels | Angels & Cherubs | Animals & Birds | Animals & Bugs | Art | Beach & Tropical","Universal Safety Disposable Vest High Visibility One Size Fits Most Orange"
256525915872,20661,Pattern,recommended,FREE_TEXT,SINGLE,42,"Abstract | Animal Print | Birds | British Flag | Buffalo Check | Checked","Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
256508701517,85915,Capacity,recommended,FREE_TEXT,SINGLE,40,"1 L | 2 L | 3 L | 4 L | 5 L | 6 L","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
256525915552,261068,"Items Included",recommended,FREE_TEXT,MULTI,40,"Assault Rifle | Axe | Barbell | Baseball (Ball) | Baseball Bat | Basketball (Ball)","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256509144716,20641,"Set Includes",recommended,FREE_TEXT,MULTI,39,"Apple Corer | Apple Peeler/Corer/Slicer | Avocado Slicer | Base | Box Grater | Bread Knife","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
256510047965,260134,Features,recommended,FREE_TEXT,MULTI,39,"2 Dust Container | Adjustable | Alcohol-Free | Animal Cruelty-Free | Attached Scrubber | Biodegradable","GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047966,43504,Pattern,recommended,FREE_TEXT,SINGLE,39,"Argyle | Camouflage | Candy Stripe | Checked | Cheetah Print | Chevron","100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256476123885,259621,Capacity,recommended,FREE_TEXT,SINGLE,38,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
256508244305,185171,"Intended Use/Discipline",recommended,FREE_TEXT,MULTI,38,"Anesthesiology | Biological Laboratory | Cardiology | Cosmetology | Dental Laboratory | Dentistry","Double Ended Stainless Steel Spatula"
256508244348,29509,Capacity,recommended,FREE_TEXT,SINGLE,38,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz","Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack"
256508244468,104229,"Intended Use/Discipline",recommended,FREE_TEXT,MULTI,38,"Anesthesiology | Biological Laboratory | Cardiology | Cosmetology | Dental Laboratory | Dentistry","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256525915904,29509,Capacity,recommended,FREE_TEXT,SINGLE,38,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
256380454290,52373,Theme,recommended,FREE_TEXT,MULTI,37,"Animal | Astro | Awareness | Buildings & Monuments | Cartoon | Cartoons & Characters","GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors"
256470618737,52373,Theme,recommended,FREE_TEXT,MULTI,37,"Animal | Astro | Awareness | Buildings & Monuments | Cartoon | Cartoons & Characters","Zak Tool ZT55-C Tactical Key Ring Holder Connector Clip for Law Enforcement"
256508244362,52373,Theme,recommended,FREE_TEXT,MULTI,37,"Animal | Astro | Awareness | Buildings & Monuments | Cartoon | Cartoons & Characters","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
256508244410,52373,Theme,recommended,FREE_TEXT,MULTI,37,"Animal | Astro | Awareness | Buildings & Monuments | Cartoon | Cartoons & Characters","Jumbo 6.5"" XL Carabiner Key Chain  - Purple"
256510047693,183393,"Power Consumption",recommended,FREE_TEXT,SINGLE,37,"2.5 W | 3 W | 4 W | 5 W | 6 W | 7 W","Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256525915897,42255,"Drive Type",recommended,FREE_TEXT,SINGLE,36,"12-Point | 12-Spline Flange | Bristol | Cabinet | Clutch | Combination","16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits"
256509144757,177895,Theme,recommended,FREE_TEXT,SINGLE,35,"2nd Amendment | All 50 States | America First | A-Tacs Camouflage | Bigfoot | Blood Type","GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
256510047585,112581,Style,recommended,FREE_TEXT,SINGLE,35,"Antique | Art Deco | Art Nouveau | Arts & Crafts/Mission | Baroque/Rococo | Bauhaus","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510048102,106984,"Battery Technology",recommended,FREE_TEXT,SINGLE,35,"10180 | 10440 | 14500 | 16340 | 16650 | 18350","ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256525915707,177895,Theme,recommended,FREE_TEXT,SINGLE,35,"2nd Amendment | All 50 States | America First | A-Tacs Camouflage | Bigfoot | Blood Type","Tenacious Tape Fabric Repair Mini Patches Outdoor Hiking - Black"
256525915714,106984,"Battery Technology",recommended,FREE_TEXT,SINGLE,35,"10180 | 10440 | 14500 | 16340 | 16650 | 18350","Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915827,181042,Voltage,recommended,FREE_TEXT,SINGLE,35,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915851,181042,Voltage,recommended,FREE_TEXT,SINGLE,35,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V","Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
256525915865,168867,"Battery Technology",recommended,FREE_TEXT,SINGLE,35,"10180 | 10440 | 14500 | 16340 | 16650 | 18350","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
256546386816,16037,"Battery Technology",recommended,FREE_TEXT,SINGLE,35,"10180 | 10440 | 14500 | 16340 | 16650 | 18350","ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
257018082936,181040,Voltage,recommended,FREE_TEXT,SINGLE,35,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
256510047954,183394,Style,recommended,FREE_TEXT,SINGLE,34,"Antique | Art Deco | Art Nouveau | Barn | Baroque/Rococo | Bauhaus","Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256525915552,261068,Features,recommended,FREE_TEXT,MULTI,34,"1st Edition | 5-Way Jointed | Adjustable | Batteries Included | Battery Powered | Boxed","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256508244347,50602,Voltage,recommended,FREE_TEXT,SINGLE,33,"1.2 V | 1.25 V | 1.5 V | 1.6 V | 1.85 V | 2.0 V","Heavy Duty AA Steadfast Batteries - 12 Pack"
256510047966,43504,"Item Weight",recommended,FREE_TEXT,SINGLE,33,"Less Than 2 lb | 36 lb | 37 lb | 38 lb | 39 lb | 41 lb","100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256525915710,50602,Voltage,recommended,FREE_TEXT,SINGLE,33,"1.2 V | 1.25 V | 1.5 V | 1.6 V | 1.85 V | 2.0 V","4pk Heavy Duty AA Steadfast Batteries"
256508244319,20761,"Jaw Size",recommended,FREE_TEXT,SINGLE,32,"0.7 in | 1 in | 1.5 in | 2 in | 2.25 in | 2.5 in","ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
256508244468,104229,"Blade Number",recommended,FREE_TEXT,MULTI,31,"6 | 9 | 10 | 10A | 10R | 11","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256510047655,75041,"Number of Days",recommended,FREE_TEXT,SINGLE,31,"1 | 2 | 3 | 4 | 5 | 6","Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047719,109492,"Tensile Strength",recommended,FREE_TEXT,SINGLE,31,"Less than 20 lb | 10 Kg | 25 lb | 30 lb | 15 Kg | 40 lb","ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
256510047954,183394,"Power Consumption",recommended,FREE_TEXT,SINGLE,31,"2.5 W | 3 W | 4 W | 5 W | 7 W | 9 W","Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256510047693,183393,"Item Diameter",recommended,FREE_TEXT,SINGLE,30,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in","Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047954,183394,"Item Weight",recommended,FREE_TEXT,SINGLE,30,"0.5 lb | 1 lb | 0.5 kg | 1.5 lb | 2 lb | 1 kg","Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
256510048082,50380,"Number of Pieces",recommended,FREE_TEXT,SINGLE,30,"1 | 2 | 3 | 4 | 5 | 6","Universal Hobby Automatic Spring Loaded Center Punch Brass Body Hole Marker"
256525915897,42255,"Number of Pieces",recommended,FREE_TEXT,SINGLE,30,"1 | 2 | 3 | 4 | 5 | 6","16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits"
256476123930,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256508244356,87100,"Temperature Rating",recommended,FREE_TEXT,SINGLE,29,"0 °F | 5 °F | 10 °F | 15 °F | 20 °F | 25 °F","Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244466,36114,"Temperature Rating",recommended,FREE_TEXT,SINGLE,29,"0 °F | 5 °F | 10 °F | 15 °F | 20 °F | 25 °F","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256508244478,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256510047655,75041,Theme,recommended,FREE_TEXT,SINGLE,29,"Animal & Insect | Anime | Bird | Bunny | Butterfly | Cartoons, TV & Movie Characters","Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047969,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510048035,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256525915629,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
256525915660,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915818,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
256525915855,50382,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,29,"1 | 10 | 11 | 12 | 13 | 14","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
256526374819,45237,Material,recommended,FREE_TEXT,MULTI,29,"Acrylic | Brass | Bronze | Chrome | Copper | Crystal","Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver"
256462817275,46282,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256470598874,46282,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256508244345,181076,Style,recommended,FREE_TEXT,SINGLE,28,"Animal Print | Antique Style | Art Deco Style | Art Nouveau | Baroque/Rococo | Bauhaus Style","Universal Utility Cable Zip Tie Cable White 4MM 100pk 12in"
256508244360,46282,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256508701517,85915,Style,recommended,FREE_TEXT,SINGLE,28,"Animal Print | Antique Style | Art Deco | Art Nouveau | Baroque/Rococo | Bauhaus Style","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
256509144716,20641,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
256510041789,181379,Features,recommended,FREE_TEXT,MULTI,28,"Adjustable Size | Collapsible | Divider System | Elastic Pocket | Ergonomic Handle | External Pockets","GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510048002,46282,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048011,181379,Features,recommended,FREE_TEXT,MULTI,28,"Adjustable Size | Collapsible | Divider System | Elastic Pocket | Ergonomic Handle | External Pockets","GEAR AID Ellipse Cord Locks, Black, Orange"
256510048021,20688,"Item Weight",recommended,FREE_TEXT,SINGLE,28,"0.25 lb | 0.5 lb | 0.75 lbs | 1 lb | 1.25 lb | 1.5 lb","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
256510048023,181379,Features,recommended,FREE_TEXT,MULTI,28,"Adjustable Size | Collapsible | Divider System | Elastic Pocket | Ergonomic Handle | External Pockets","GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048047,102953,Style,recommended,FREE_TEXT,SINGLE,28,"Animal Print | Antique Style | Art Deco Style | Art Nouveau | Baroque/Rococo | Bauhaus Style","Disney Pixar Incredibles 2 Personalized Pencils Hero Super Star Awesome 6 Pack"
256525915552,261068,Scale,recommended,FREE_TEXT,SINGLE,28,"1:1 (Life Size) | 1:10 | 1:12 | 1:16 | 1:18 | 1:20","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915807,3628,Theme,recommended,FREE_TEXT,SINGLE,28,"Advertising | Animal | Awareness | Brewery | Buildings & Monuments | Cartoons & Characters","ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue"
256380454290,52373,Accents,recommended,FREE_TEXT,MULTI,27,"Beaded | Bow | Buckle | Button | Crochet | Embroidered","GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors"
256470618737,52373,Accents,recommended,FREE_TEXT,MULTI,27,"Beaded | Bow | Buckle | Button | Crochet | Embroidered","Zak Tool ZT55-C Tactical Key Ring Holder Connector Clip for Law Enforcement"
256476123885,259621,For,recommended,FREE_TEXT,SINGLE,27,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
256508244348,29509,For,recommended,FREE_TEXT,SINGLE,27,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware","Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack"
256508244362,52373,Accents,recommended,FREE_TEXT,MULTI,27,"Beaded | Bow | Buckle | Button | Crochet | Embroidered","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
256508244410,52373,Accents,recommended,FREE_TEXT,MULTI,27,"Beaded | Bow | Buckle | Button | Crochet | Embroidered","Jumbo 6.5"" XL Carabiner Key Chain  - Purple"
256510047585,112581,"Output Voltage",recommended,FREE_TEXT,SINGLE,27,"1.5 V | 3 V | 4.5 V | 5 V | 6 V | 7.5 V","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256510047965,260134,For,recommended,FREE_TEXT,SINGLE,27,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware","GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256525915552,261068,Theme,recommended,FREE_TEXT,SINGLE,27,"Abstract | Adventure | Advertising | Animals & Dinosaurs | Animation | Anime & Manga","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915782,20763,"Handle Material",recommended,FREE_TEXT,MULTI,27,"ABS | ABS Plastic | Aluminum | Carbon Steel | Cast Iron | CFRP","Orange Emergency Hammer Window Punch and Seat Belt Cutter"
256525915904,29509,For,recommended,FREE_TEXT,SINGLE,27,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
256525915928,20763,"Handle Material",recommended,FREE_TEXT,MULTI,27,"ABS | ABS Plastic | Aluminum | Carbon Steel | Cast Iron | CFRP","SE 8372SH Stone Hammer, 10"""
256526374819,45237,Accents,recommended,FREE_TEXT,MULTI,27,"Beaded | Bow | Buckle | Button | Crochet | Embroidered","Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver"
256470598874,46282,Material,recommended,FREE_TEXT,MULTI,26,"Acrylic | Aluminum | Bamboo | Brass | Bronze | Carbon Steel","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256476123930,50382,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256500167211,87133,"Handle Material",recommended,FREE_TEXT,MULTI,26,"ABS Plastic | Acrylic | Aluminum | Bamboo | Carbon Steel | Cast Iron","Camping Utensil Set Knife Fork Spoon"
256508244478,50382,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256508244509,260207,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256509144757,177895,Features,recommended,FREE_TEXT,MULTI,26,"3D Effect | Dishwasher Safe | Durable | Easy to Apply | Embroidered | Engraved","GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
256510047969,50382,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510048035,50382,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256525915629,50382,"Item Diameter",recommended,FREE_TEXT,SINGLE,26,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm","SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
