Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Animal type (product.metafields.shopify.animal-type),Authenticity (product.metafields.shopify.authenticity),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery type (product.metafields.shopify.battery-type),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Bug type (product.metafields.shopify.bug-type),Candle type (product.metafields.shopify.candle-type),Carabiner gate type (product.metafields.shopify.carabiner-gate-type),Carabiner shape (product.metafields.shopify.carabiner-shape),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Compass style (product.metafields.shopify.compass-style),Condition (product.metafields.shopify.condition),Drinkware material (product.metafields.shopify.drinkware-material),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),First aid kit components (product.metafields.shopify.first-aid-kit-components),First aid kit usage (product.metafields.shopify.first-aid-kit-usage),Geological era (product.metafields.shopify.geological-era),Hand warmer type (product.metafields.shopify.hand-warmer-type),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Housing material (product.metafields.shopify.housing-material),Hunting/Survival knife design (product.metafields.shopify.hunting-survival-knife-design),Knife type (product.metafields.shopify.knife-type),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Lighting features (product.metafields.shopify.lighting-features),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Net material (product.metafields.shopify.net-material),Notepad cover type (product.metafields.shopify.notepad-cover-type),Notepad design (product.metafields.shopify.notepad-design),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Paper type (product.metafields.shopify.paper-type),Power source (product.metafields.shopify.power-source),Product use (product.metafields.shopify.product-use),Rarity (product.metafields.shopify.rarity),Recommended age group (product.metafields.shopify.recommended-age-group),Scent (product.metafields.shopify.scent),Seat type (product.metafields.shopify.seat-type),Sheet color (product.metafields.shopify.sheet-color),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Usage type (product.metafields.shopify.usage-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
mosquito-net-with-mounting-kit-travel-camping-essentials-outdoor-canopy-94-5-inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MN-R2394D_mosquito_net_mounting_kit_detail4.jpg?v=1780440974,6,94.5-inch mosquito net canopy with a mounting kit for camping (view 5).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosquito-net-with-mounting-kit-travel-camping-essentials-outdoor-canopy-94-5-inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MN-R2394D_mosquito_net_mounting_kit_detail5.jpg?v=1780440974,7,94.5-inch mosquito net canopy with a mounting kit for camping (view 6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosquito-net-with-mounting-kit-travel-camping-essentials-outdoor-canopy-94-5-inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MN-R2394D_mosquito_net_mounting_kit_detail2.jpg?v=1780440974,8,94.5-inch mosquito net canopy with a mounting kit for camping (view 7).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosquito-net-with-mounting-kit-travel-camping-essentials-outdoor-canopy-94-5-inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MN-R2394D_mosquito_net_mounting_kit_detail1.jpg?v=1780440974,9,94.5-inch mosquito net canopy with a mounting kit for camping (view 8).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,"1pc Stainless Steel Gold Prospecting Carabiner Keychain, Lightweight Durable EDC Key Holder with Split Ring (2 Styles)","<p>Carry your passion for gold prospecting or gold panning wherever you go, with our Gold Panner or Sluice Box Stainless Steel Carabiner Keychains. </p>
<p>Designed for outdoor enthusiasts and hobbyists, these keychains feature detailed, prospecting-inspired silhouettes that reflect the tools and lifestyle of real gold seekers. Whether you’re in the field or just want a subtle nod to your favorite outdoor hobby, these designs bring character to your everyday carry.</p>
<p>Made from durable stainless steel, each keychain is built to handle rugged environments without rusting or wearing down, meaning they’ll stand up to use around water, dirt and changing outdoor conditions. The solid construction ensures long-lasting performance, whether clipped to your gear during a day at the river or used daily with your keys.</p>
<p>The integrated carabiner allows for quick and secure attachment to gear, belt loops, keys, backpacks or bags, giving you easy access. The included split ring keeps your keys organized and firmly in place, making it a practical addition to your everyday carry setup or outdoor kit.</p>
<p><strong>Choose from two styles: Gold Panner or Sluice Box</strong></p>
<p><strong><strong data-end=""2155"" data-start=""2077""><span class=""a-text-bold""><span style=""font-size: 11.0pt; line-height: 115%; font-family: 'Arial',sans-serif;""><span style=""font-family: Verdana;""><span class=""a-list-item""><img style=""display: block; margin-left: auto; margin-right: auto;"" height=""78"" width=""273"" alt="""" src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></span></span></span></span></strong></strong></p>",ASR Outdoor,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Gold Panning,"",true,Style,Gold Panner,,,,,,,,SON-ASRO-GOLDPANNER-KEYCHAIN-STD,45.359237,shopify,21,deny,manual,10.99,,true,true,,,,,'00810131708719,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_main.jpg?v=1774994593,1,Stainless steel gold-prospecting carabiner keychain with a split ring.,false,Gold Prospecting Carabiner Keychain | ASR Outdoor,"Stainless steel carabiner keychain with a gold-prospecting silhouette and split ring. A lightweight, durable EDC key holder for gold panning fans.",175,unisex,adult,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unisex,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_main.jpg?v=1774994593,lb,,,true,,,true,,,active
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,Sluice Box,,,,,,,,SON-ASRO-SLUICEBOX-KEYCHAIN-STD,45.359237,shopify,24,deny,manual,10.99,,true,true,,,,,'00810131706531,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_main_no_packaging.jpg?v=1774994593,2,Stainless steel gold prospecting carabiner keychain with a split ring (view 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_main_no_packaging.jpg?v=1774994593,lb,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_scale.jpg?v=1774994593,3,Stainless steel gold prospecting carabiner keychain with a split ring (view 2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_scale.jpg?v=1774994593,4,Stainless steel gold prospecting carabiner keychain with a split ring (view 3).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_infographic.jpg?v=1774994593,5,Stainless steel gold prospecting carabiner keychain with a split ring (view 4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_side_view_detail.jpg?v=1774994593,6,Stainless steel gold prospecting carabiner keychain with a split ring (view 5).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_detail.jpg?v=1774994593,7,Stainless steel gold prospecting carabiner keychain with a split ring (view 6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_lifestyle_01.jpg?v=1774994593,8,Stainless steel gold prospecting carabiner keychain with a split ring (view 7).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_lifestyle_01.jpg?v=1774994593,9,Stainless steel gold prospecting carabiner keychain with a split ring (view 8).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_lifestyle_02.jpg?v=1774994637,10,Stainless steel gold prospecting carabiner keychain with a split ring (view 9).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_gold_panner_main_packaging.jpg?v=1774994637,11,Stainless steel gold prospecting carabiner keychain with a split ring (view 10).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_gold_prospecting_keychains_sluice_box_main.jpg?v=1774994637,12,Stainless steel gold prospecting carabiner keychain with a split ring (view 11).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,"19L Everyday Front Griptape Backpack with Padded Shoulder Straps, Green/Blue","<p>This backpack is constructed of durable 600D water-resistant polyester, so you can count on it to protect your belongings during travel. It measures 17 x 12 x 6.5 inches, making it a great day pack or weekender backpack that will easily hold all your essentials.</p>
<p>The backpack features dual zippered front pockets and padded adjustable shoulder straps for custom comfort, and the dual hook and loop front straps can even hold a skateboard in place or other outdoor gear. It has a carrying capacity of up to 19 liters (1,192 cubic inches) and comes in a cool navy blue and green dual color.</p>
<p><strong data-end=""2155"" data-start=""2077""><span class=""a-text-bold""><span style=""font-size: 11.0pt; line-height: 115%; font-family: 'Arial',sans-serif;""><span style=""font-family: Verdana;""><span class=""a-list-item""><img style=""display: block; margin-left: auto; margin-right: auto;"" height=""78"" width=""273"" alt="""" src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></span></span></span></span></strong></p>",ASR Outdoor,Luggage & Bags > Backpacks > Hiking Backpacks,Survival/Camping,"backpack, backpacking, camping, camping accessories, camping essentials, camping gear",true,Title,Default Title,,,,,,,,EVR-GRIPTAPEBP-ODGRNNVY,417.3049804,shopify,9,deny,manual,24.99,,true,true,,,,,'00060886742388,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BP200_OLI-NY_main.jpg?v=1773352119,1,19L everyday backpack in green and blue with padded shoulder straps.,false,"19L Everyday Backpack, Padded Shoulder Straps | ASR Outdoor","19L everyday backpack in water-resistant 600D polyester with dual front pockets and padded straps. A 17-inch day pack for travel, school, and weekend trips.",100,unisex,adult,,new,,,,,,,,,,,,,,zipper,lightweight; water-resistant,,external-pockets; single-compartment,,,,,,,,machine-washable; air-dry,shoulder-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_Outdoor_Infographic_two_tone_daypack.jpg?v=1773352119,2,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_two_tone_daypack_hiking_gear_lifestyle_01.jpg?v=1773352119,3,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_two_tone_daypack_hiking_gear_lifestyle_02.jpg?v=1773352119,4,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 3).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BP200_OLI-NY_detail_02.jpg?v=1773351942,5,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BP200_OLI-NY_detail_03.jpg?v=1773351972,6,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 5).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BP200_OLI-NY_detail_04.jpg?v=1773351983,7,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BP200_OLI-NY_detail_05.jpg?v=1773351996,8,19L everyday backpack with a griptape front and padded shoulder straps in green and blue (view 7).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,Natural Citronella Mosquito Repellent Bracelet Wrist Band (4 Colors),"<p>Lightweight, effective, non-toxic, waterproof, comfortable, and employing a natural insect repellent, citronella, as well as essential oils, these mosquito repellant bracelets from ASR Outdoor can help to keep pesky bugs at bay!</p>
<p>In addition, the one size fits all mosquito repellant wrist bands feature a plastic coiled design, making the mosquito repellent bands fully adjustable with lots of stretch; they can be comfortably be worn on either a wrist or ankle (or both!) And, unlike spray-on repellents, the mosquito repellant bracelets don’t leave an oily residue behind on your skin and do not need to be reapplied.</p>
<p>The non-toxic natural mosquito repellent wrist bands work to block an insect’s receptors used to detect humans and animals’ scents. Infused with essential oils proven to deter mosquitos you will be able to keep yourself and your family mosquito-free no matter where your outdoor summer adventures might take you! </p>
<p>Incredibly lightweight, you won’t even notice you’re wearing the insect repellent bracelet so, grab a stack for your next camping trip or backcountry hike! Packaged in a resealable bag, the mosquito repellent bracelet can easily be thrown into any purse, backpack or travel bag for quick, easy protection from pesky bugs and mosquitoes when you’re on the go, making them ideal for any outdoor activity.</p>
<p><strong>Available colors: red, yellow, green or blue</strong></p>
<p><strong data-end=""2155"" data-start=""2077""><span class=""a-text-bold""><span style=""font-size: 11.0pt; line-height: 115%; font-family: 'Arial',sans-serif;""><span style=""font-family: Verdana;""><span class=""a-list-item""><img style=""display: block; margin-left: auto; margin-right: auto;"" height=""78"" width=""273"" alt="""" src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></span></span></span></span></strong></p>",ASR Outdoor,Home & Garden > Household Supplies > Pest Control > Repellents > Animal & Pet Repellents,Survival/Camping,"bug bracelet, bug repellent, camping, camping accessories, camping essentials, camping gear, camping tools, mosquito bracelet, summer camping gear",true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,KOL-BUGBRACELET-HZ110-BLU,45.359237,shopify,96,deny,manual,9.99,,true,true,,,,,'00810058488251,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_BLU_detail_01.jpg?v=1773350404,1,"Natural citronella mosquito repellent bracelet wristband, in assorted colors.",false,Natural Citronella Mosquito Repellent Bracelet | ASR Outdoor,"Natural citronella mosquito repellent bracelet with essential oils to keep bugs away. Non-toxic, waterproof, and one-size coil design for camping.",512,unisex,adult,,new,,,,,,,,,,,,,,,,,,,,,mosquitoes,,,,,,,,blue; green; yellow; red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoors,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_BLU_detail_01.jpg?v=1773350404,lb,,,true,,,true,,,active
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,green,,,,,,,,KOL-BUGBRACELET-HZ110-GRN,45.359237,shopify,55,deny,manual,9.99,,true,true,,,,,'00810058484826,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_GRN_detail_01.jpg?v=1773350404,2,Natural citronella mosquito repellent wristband bracelet (view 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_GRN_detail_01.jpg?v=1773350404,lb,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,yellow,,,,,,,,KOL-BUGBRACELET-HZ110-YLW,45.359237,shopify,196,deny,manual,9.99,,true,true,,,,,'00810058480880,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_YLW_detail_01.jpg?v=1773350404,3,Natural citronella mosquito repellent wristband bracelet (view 2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_YLW_detail_01.jpg?v=1773350404,lb,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,red,,,,,,,,KOL-BUGBRACELET-HZ110-RED,45.359237,shopify,53,deny,manual,9.99,,true,true,,,,,'00810058483027,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_RED_detail_01.jpg?v=1773350404,4,Natural citronella mosquito repellent wristband bracelet (view 3).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_RED_detail_01.jpg?v=1773350404,lb,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_asstd_detail_01-web.jpg?v=1773350404,5,Natural citronella mosquito repellent wristband bracelet (view 4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_lifestyle_01_crop.jpg?v=1773350404,6,Natural citronella mosquito repellent wristband bracelet (view 5).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_lifestyle_02_crop.jpg?v=1773350404,7,Natural citronella mosquito repellent wristband bracelet (view 6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_BLU_packaging.jpg?v=1773350404,8,Natural citronella mosquito repellent wristband bracelet (view 7).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-citronella-mosquito-repellent-bracelet-wrist-band-4-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/HZ110_bug_eliminator_wrist_band_asstd_packaging.jpg?v=1773350404,9,Natural citronella mosquito repellent wristband bracelet (view 8).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
