account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
ige,256508701517,,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",MISMATCH,27.6,58,37,18 a allow and any blade blades but chain chainsaw different doesn durable for get handy holding in includes is just made matter of or,"Get your chainsaw blade, or any blade for that matter, in tip top shape with this 3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit! This package includes a 1"" working file length, 3/18"" file diameter Sharpening burr. The shank diameter is 1/8"" with a durable 120 diamond grit metal a","Irongate American Supply Our eBay Store About Us Contact Us MSRP 9.99 Product Details MPN: SON UPC: Features: Diamond Burr Metal 120 Grit 3/16"" File Diameter 1/8"" Shank Diameter 1"" Working File Length Plastic Carrying Case Included © 2024"
ige,256508244362,,ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory,MISMATCH,27.7,94,53,a access again all also and are because box can car cards control do each example extra few find fobs from fumbling get grab has,"Do you find yourself fumbling with your keys because they're all stuck on one key ring? Never worry about this again with the ASR Outdoor Pull Apart Key Ring! This key ring splits into 2 key rings with the quick release lock and connect, so you can keep your car keys separate from your other keys. T","Irongate American Supply Our eBay Store About Us Contact Us MSRP 12.99 Product Details MPN: SON UPC: Features: ASR Outdoor Pull Apart Key Rings - Quick Release Lock & Connect Brass Body |Nickel Plated 2 Split Key Rings Diameter 1"" Total Length of Key Chain: 3"" Design Allows for 2 Groups of Keys to B"
ige,256508244305,,Double Ended Stainless Steel Spatula,MISMATCH,27.8,18,25,and be can ceramics craft for hobby lab more much scientific used work,"Double ended stainless steel spatula can be used for hobby, craft, ceramics, lab work, scientific and much more.",Irongate American Supply Our eBay Store About Us Contact Us MSRP 14.99 Product Details MPN: SON UPC: Features: Stainless steel Spatula & Carver Double ended © 2024
ige,256508244326,,ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set,MISMATCH,28.1,57,39,50pc a able and are backpacking balls be bearing camping comes different few grab hiking hit hunting in intended ll number of on or out,"Hit your intended targets while out in the wilderness with the 50pc ASR Outdoor 6mm Slingshot Ball Bearings! This set of steel ball bearings are designed for long distance shots while hiking, camping, hunting or backpacking. This pack comes with 50 balls, so you'll be able to practice on a number of",Irongate American Supply Our eBay Store About Us Contact Us MSRP 9.99 Product Details MPN: SON UPC: Features: ASR Outdoor Sling Shot Ball Bearings - 50 Piece Set Size: 6mm Material: Steel Designed for Long Distance Shots Practice Target Practice © 2024
ige,256508244435,,(2 Piece) ASR Outdoor Plastic Funnel Set with Key Chains for Camping Hiking,MISMATCH,28.8,66,47,1 2pc a again and are asr attaching backpacks bags before belts camping comes constructed each event funnels has liquids make making mess never next,"Never make a mess again while pouring liquids with the 2pc ASR Outdoor Funnel Set! This set comes with 1 larger funnel (4"" x 2/75"") and a smaller funnel (3.25"" x 2""). They are constructed of super durable lightweight polypropelene, and each comes with a detachable ball chain. The mini handle has a h","Irongate American Supply Our eBay Store About Us Contact Us MSRP 12.99 Product Details MPN: SON UPC: Features: Material: Durable, Lightweight Polypropelene Mini Handle w/ Hole for Key Chain | Detachable Ball Chain Larger Funnel Dimensions: 4"" x 2.75"" (Top Diameter) Smaller Funnel Dimensions: 3.25: x"
dows,365879908034,,Beille Silicone Baby Feeding Essentials Ages One and Up (Many Styles and Colors),MISMATCH,29.0,93,182,360 activity also backpacks bags branches carabiners carry chairs climbing clip clips commuter compactly compared counters day degrees doors encounter even every exactly filters flat,"Perfect for midsize items you encounter every day, Heroclip Small gear clip lets you hook and hang commuter bags and backpacks from shelves, counters, tables, chairs, or even doors. They’re also great for hanging gravity filters from tree branches, tools from ladders, or carry-on bags from roller su","Deals Only Our Store About Us Contact Us Product Details Features: SILICONE BABY FEEDING ESSENTIALS: Beille feeding essential choices includes two bowls, two divided plates, sippy cup with straw, teether, spoon and fork set and an adjustable baby bib, all designed to make your little ones transition"
ige,256462854948,,"ASR Outdoor 12"" Pocket Sluice Box Gold Prospecting Fine Gold Recovery Equipment",MISMATCH,29.0,93,152,addition an any are as asr avid best boxes california capable collection definitely developed dipping due during ensure essentials experience extensively fact first fun handling,"Whether you're an avid gold prospector or just dipping your toe into this fun outdoor hobby, you definitely need a sluice box if you want to ensure the best prospecting experience. The ASR Outdoor Pocket-sized Gold Sluice Box is a great addition to any seasoned prospector's collection of trusty esse","Irongate American Supply Our eBay Store About Us Contact Us 12"" Pocket Sluice Box Fine Gold Recovery Mini Gold Prospecting Equipment for Gold Panning Product Details MPN: ASRO-12TPR UPC: 825066151201 Features: Compact 12 Inch Pocket Sluice Box: Designed for portable gold prospecting, sampling and fi"
dows,236345056434,,Kidplokio 3 in 1 Ultimate T Rex Diecast Cars Transporter Truck Toy (2 Colors),MISMATCH,29.3,92,207,150 16 240 3mm 40 400 6 600 7 80 added allowing chrome coarse coated comfort constructed construction corrosion detail diameter diamond different dipped due,"The ToolTreaux flat-file set is constructed of high-quality durable steel with a chrome finish, providing durability and resistance to rust and corrosion. They are diamond coated for extra strength, and each features a different grit size ranging from coarse to fine: 40, 80, 150, 240, 400, and 600 g","Deals Only Our Store About Us Contact Us Product Details Features: T REX TRUCK TRANSPORTER: 3 in 1 portable dinosaur toys transforms from diecast car truck transporter to car launch and slide playset! The playset comes with four diecast cars and with no assembly required, this dinosaur toys transpor"
ige,256508244478,,Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes,MISMATCH,29.6,81,47,2 and are be begin bits can cavity come comes constructed create crew driver each easily extract first grab have head in insert into keep,"Extract damaged screws easily with the Universal Tool Damaged Screw Extractor Set! This set comes with 4 drill bits, each with a shank size of 3/8"" that can be used with a reverse driver variable speed drill to extract damaged screws. They are constructed of stainless steel and have 63-65 bit hardne","Irongate American Supply Our eBay Store About Us Contact Us MSRP 16.99 Product Details MPN: SON UPC: Features: 4 Piece Damaged Screw Extractor Set - HSS Bit Material Shank Size: 3/8"" 63-65 Bit Hardness Assorted Sizes: 1-4 Use with A Reverse Drive 3/8"" Chuck Variable Speed Drill © 2024"
dows,365879950584,,ASR Outdoor 5lb Genuine Gemstone Paydirt Kids Dig Kit (4 Styles),MISMATCH,30.1,83,194,12 15 24 30l 49ers 5 50 ability adventurers aluminum aspects backpack box by canvas day deluxe design designed easily edge elongated extra fitting fold,"The ASR Outdoor 24 Piece Deluxe Gold Panning Kit with Sluice Box was designed to give you the edge while panning for gold with portability in mind; inside the backpack, we've included our 50"" Aluminum Folding Sluice Box. This lightweight, sluice box for gold panning incorporates traditional tried an","Deals Only Our Store About Us Contact Us Product Details Features: GEMSTONE PAYDIRT: Enjoy the thrill of sifting through paydirt and identifying precious gemstones! Each five pound bag is packed with a rich assortment of genuine rough gemstones, two pounds worth, as well a small assortment of tumble"
ige,256508244456,,Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches,MISMATCH,30.5,59,48,25 a addition and any are around box come constructed each feature garden handy hobby house ideal in is materials nipper of or other paracord,"The Universal Tool 4.25 inch Thread Nipper is a great addition to any tool box. These scissors feature extremely sharp pointed blades, ideal for sewing, cutting thick paracord, small foliage and other materials that require precision. Each nipper is constructed of high quality alloy steel, and the b","Irongate American Supply Our eBay Store About Us Contact Us MSRP 10.99 Product Details MPN: SON UPC: Features: High Quality Alloy Steel Heat Treated Blades Extremely Sharp Shears with Stopper Great for Hobbies, Crafts, Precision Projects, Cutting Thick Cord, Trimming Foliage & More Length: 4¼ inch |"
ige,256508244454,,ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size,MISMATCH,31.5,92,99,an anything are at avoid backpack bag can car carrying case caught chances circumstance constructed covering depending do don downpour emergency ensure found getting is,"Depending on where you live, chances are that you've found yourself caught in an unexpected rainstorm without a proper jacket or umbrella at least once. In order to avoid this unfortunate circumstance, we suggest keeping a poncho in your car, truck, backpack, purse or travel bag - just in case! The ","Irongate American Supply Our eBay Store About Us Contact Us MSRP 9.99 Product Details MPN: SON UPC: Features: DURABLE AND LIGHTWEIGHT CONSTRUCTION - ASR Outdoor Poncho Made of Water Resistance Polyethylene Material | Protect Yourself, Clothes and Hair from the Rain ATTACHED HOOD AND SLEEVES - Poncho"
dows,127389838865,,Disney Mickey Mouse 13pc Cinch Bag Drawstring Backpack Toys Bundle Kids Age 3+,MISMATCH,32.1,84,135,accessories adjustable an at binders bottle buzz by can characters child closure comfort customizable easily easy ensure favorite feature fit franchise from have hit hold,"Is your child a Toy Story fan? Then this drawstring cinch backpack and matching set of stickers bundle is a must-have gift this year! The backpack and stickers both feature characters from the hit movie franchise: Buzz Lightyear, Woody, and more! Kids will love showing off their favorite Toy Story c","Deals Only Our Store About Us Contact Us Product Details MPN: MICPRCG13PCWAL UPC: 885189785340 Features: COLORFUL MICKEY MOUSE PENCILS - A set of 8 vibrant pencils featuring Mickey and the Roadster Racers, perfect for kids’ coloring, drawing, and writing activities. MICKEY NOTEBOOK AND PEN - A spira"
dows,236345137191,,Kidplokio Assorted Truck Toys Action Figures Lights Sounds Playset (2 Themes),MISMATCH,32.6,92,221,150 16 240 3mm 40 400 600 7 80 added allowing chrome coarse coated comfort corrosion detail diameter diamond different dipped due durability during each,"The ToolTreaux flat-file set is constructed of high-quality durable steel with a chrome finish, providing durability and resistance to rust and corrosion. They are diamond coated for extra strength, and each features a different grit size ranging from coarse to fine: 40, 80, 150, 240, 400, and 600 g","Deals Only Our Store About Us Contact Us Product Details Features: TOY TRUCKS: Available in construction tools or firefighting themes, Kidplokio’s truck toy carriers come with bright lights, cool sounds and fun hand tools and accessories; these toy trucks also feature built in handles so playtime ad"
