priority,item_id,title,category_id,category_path,schema_aspects,present,missing_required,missing_recommended,missing_required_names,missing_recommended_names
21,236025492026,"ASR Outdoor 304 Stainless Steel Coffee Mug with Collapsible Handles (2 Sizes)",181383,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Tableware",32,11,0,21,,"EPA Registration Number; Personalize; Manufacturer Warranty; Shape; California Prop 65 Warning; Heat Resistance; Item Depth; Item Diameter; Item Height; Item Length; Item Weight; Item Width; MPN; Model; Product Line; Set Includes; Stove Type Compatibility; Volume; Personalization Instructions; Unit Quantity; Unit Type"
21,236345069150,"Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors",262378,"Pottery & Glass|Decorative Cookware, Dinnerware & Serveware|Mugs",36,15,0,21,,"Vintage; Original/Licensed Reproduction; Department; Time Period Manufactured; Production Style; Production Technique; Backstamp; Handmade; Signed; Number of Items in Set; Signed By; Care Instructions; Manufacturer Warranty; Item Diameter; Keeps Cold For; Keeps Hot For; Occasion; Pattern; Product Line; Shape; Theme"
21,365879950568,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,"Home & Garden|Bath|Bathroom Accessories|Towels & Washcloths",30,9,0,21,,"Set Includes; Theme; Room; Pattern; Character Family; Features; Softness; Department; Item Thickness; Shape; Number of Items in Set; Personalize; Care Instructions; Product Line; GSM (Grams per Square Meter); California Prop 65 Warning; Character; Labels & Certifications; Personalization Instructions; Unit Quantity; Unit Type"
20,127389857836,"Frozen II 16oz Pull Top Water Bottle Kids Canteen Girls Hydration Ages 3 and Up",177058,"Home & Garden|Kids & Teens at Home|Kitchen & Dining|Water Bottles & Vacuum Flasks",36,16,0,20,,"Theme; Glassware Type; Beverage Type; Capacity; Set Includes; Service For; Occasion; Pattern; Personalize; Design; Keeps Cold For; Keeps Hot For; Lid Type; Manufacturer Warranty; Number of Items in Set; Unit Quantity; Unit Type; Shape; Care Instructions; Personalization Instructions"
20,365879908009,"Frozen II Girls Canteen Water Bottle Anna Elsa Pop Up Lid with Shoulder Strap",177058,"Home & Garden|Kids & Teens at Home|Kitchen & Dining|Water Bottles & Vacuum Flasks",36,16,0,20,,"Theme; Glassware Type; Beverage Type; Capacity; Set Includes; Service For; Occasion; Pattern; Personalize; Design; Keeps Cold For; Keeps Hot For; Lid Type; Manufacturer Warranty; Number of Items in Set; Unit Quantity; Unit Type; Shape; Care Instructions; Personalization Instructions"
20,365906269227,"Beille 9oz Stemless Glass Champagne Flutes Glassware Made in USA (3 Pack Sizes)",20696,"Home & Garden|Kitchen, Dining & Bar|Glassware & Drinkware",32,12,0,20,,"MPN; Manufacturer Warranty; Item Weight; Shape; Features; Design; Number of Items in Set; Service For; Theme; Pattern; Character; Character Family; Item Height; Item Width; California Prop 65 Warning; Model; Unit Quantity; Unit Type; Care Instructions; Personalization Instructions"
19,126450542814,"Kids Characters School Backpack Officially Licenesed with Adjustable Straps",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,11,0,19,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; MPN; Model; Personalization Instructions"
19,127389857822,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,"Home & Garden|Tools & Workshop Equipment|Workshop Equipment|Flashlights & Work Lights",31,12,0,19,,"Lighting Technology; Power Source; Voltage; Energy Star; Operating Range; EC Range; Number of LEDs; Cord Type; Number of Batteries; Battery Technology; Lumens; Battery Included; Operating Time; IP Rating; Number of Lights; Cable Length; EPREL Registration Number; Unit Quantity; Unit Type"
19,235148716431,"ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket",175750,"Home & Garden|Bedding|Blankets & Throws",32,13,0,19,,"Features; Character Family; Character; Style; Care Instructions; Department; Shape; Personalize; Insulation; Room; Closure Type; Product Line; GSM (Grams per Square Meter); Drop Length; Labels & Certifications; Personalization Instructions; Thread Count; Unit Quantity; Unit Type"
19,236345031451,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Home & Garden|Tools & Workshop Equipment|Workshop Equipment|Flashlights & Work Lights",31,12,0,19,,"Lighting Technology; Power Source; Voltage; Energy Star; Operating Range; EC Range; Number of LEDs; Cord Type; Number of Batteries; Battery Technology; Lumens; Battery Included; Operating Time; IP Rating; Number of Lights; Cable Length; EPREL Registration Number; Unit Quantity; Unit Type"
19,236345056398,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base",126393,"Home & Garden|Tools & Workshop Equipment|Workshop Equipment|Flashlights & Work Lights",31,12,0,19,,"Lighting Technology; Power Source; Voltage; Energy Star; Operating Range; EC Range; Number of LEDs; Cord Type; Number of Batteries; Battery Technology; Lumens; Battery Included; Operating Time; IP Rating; Number of Lights; Cable Length; EPREL Registration Number; Unit Quantity; Unit Type"
19,236364170980,"ASR Outdoor Metal Detector Bag, 13 Pocket Musette Treasure Hunter Finds Bag",181380,"Sporting Goods|Camping & Hiking|Hiking Backpacks|Waist Packs & Bags",40,21,0,19,,"Type; Number of Pockets; Sport/Activity; Frame Material; Capacity; Compatible With; EPA Registration Number; Number of Dividers; Trim Material; Accents; Care Instructions; Manufacturer Warranty; Pocket Type; Position; Product Line; Strap Length; Team; Unit Quantity; Unit Type"
19,365879832351,"Beille 4pc Stemless Wine Glasses Kitchen Decor Entertaining Essentials, 21oz",20696,"Home & Garden|Kitchen, Dining & Bar|Glassware & Drinkware",32,13,0,19,,"Capacity; Manufacturer Warranty; Item Weight; Personalize; Features; Design; Theme; Pattern; Occasion; Character; Character Family; Item Height; Item Width; California Prop 65 Warning; Model; Unit Quantity; Unit Type; Care Instructions; Personalization Instructions"
19,365879832365,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Home & Garden|Tools & Workshop Equipment|Workshop Equipment|Flashlights & Work Lights",31,12,0,19,,"Lighting Technology; Power Source; Voltage; Energy Star; Operating Range; EC Range; Number of LEDs; Cord Type; Number of Batteries; Battery Technology; Lumens; Battery Included; Operating Time; IP Rating; Number of Lights; Cable Length; EPREL Registration Number; Unit Quantity; Unit Type"
19,365879832369,"Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch",46282,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cutting Boards",28,9,0,19,,"Features; Pattern; Item Height; Personalize; Item Diameter; Wood Tone; Style; Item Length; Item Width; Item Weight; Item Depth; Manufacturer Warranty; Model; Theme; California Prop 65 Warning; Unit Quantity; Unit Type; Making Method; Personalization Instructions"
19,365879832370,"Hello Kitty Lip Gloss Compact Girls Make Up Gift Set Ages 3 and Up",107956,"Health & Beauty|Makeup|Makeup Sets & Kits",29,10,0,19,,"Size; Number of Items in Set; Formulation; Coverage; Effect; Features; Lash Length; Active Ingredients; Alphabet Cream Type; Period After Opening (PAO); Skin Type; Flavor; Scent; Sun Protection Factor (SPF); Expiration Date; Model; Volume; Unit Quantity; Unit Type"
18,127457742950,"Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Blue",115280,"Sporting Goods|Golf|Golf Clubs & Equipment|Golf Clubs",35,17,0,18,,"Loft; Bounce; Club Number; Model; Lie Angle Color; Head Shape; Set Makeup; Lie Angle; MPN; Torque; Launch; Spin; Kickpoint; Swing Weight; Grade; Manufacturer Warranty; Head Mass; Personalization Instructions"
18,236345137222,"Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)",67670,"Health & Beauty|Vision Care|Reading Glasses",32,14,0,18,,"Magnification Strength; UV Protection; Lens Technology; Character; Features; MPN; Pattern; Character Family; Lens Width; Model; Lens Height; Temple Length; Bridge Width; Frame Width; Performance/Activity; Product Line; Unit Quantity; Unit Type"
18,365879996339,"(2 Pack) Vaseline Lip Therapy Original Lips With Petroleum Jelly",36870,"Health & Beauty|Skin Care|Lip Balm & Treatments",26,8,0,18,,"Product Line; Ingredients; Active Ingredients; Features; Sun Protection Factor (SPF); Main Purpose; UVA Protection; Volume; Period After Opening (PAO); Formulation; Scent; Set Includes; Skin Type; Personalize; Expiration Date; Personalization Instructions; Unit Quantity; Unit Type"
17,126448866212,"Vaseline Lip Therapy Cocoa Butter | Lip Balm with Petroleum Jelly",36870,"Health & Beauty|Skin Care|Lip Balm & Treatments",26,9,0,17,,"Product Line; Ingredients; Active Ingredients; Sun Protection Factor (SPF); Main Purpose; UVA Protection; Volume; Period After Opening (PAO); Formulation; Scent; Set Includes; Skin Type; Personalize; Expiration Date; Personalization Instructions; Unit Quantity; Unit Type"
17,126448866471,"Vaseline Lip Therapy Cocoa Butter Lip Balm Pure Petroleum Jelly Stick .16oz",36870,"Health & Beauty|Skin Care|Lip Balm & Treatments",26,9,0,17,,"Product Line; Ingredients; Active Ingredients; Sun Protection Factor (SPF); Main Purpose; UVA Protection; Volume; Period After Opening (PAO); Formulation; Scent; Set Includes; Skin Type; Personalize; Expiration Date; Personalization Instructions; Unit Quantity; Unit Type"
17,126488763142,"18 Inch Kids Licensed Cartoon Cinch Bag Travel Backpack Drawstring Tote",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,13,0,17,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; Personalization Instructions"
17,126505506359,"Baby Yoda 2pc Kids 18 Inch Cinch Bags Travel Backpacks Drawstring Totes Set",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,13,0,17,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; Personalization Instructions"
17,127389838914,"Beille 23oz Silver Glass BPA Free Water Bottle with Bamboo Lid",177006,"Home & Garden|Kitchen, Dining & Bar|Kitchen Storage & Organization|Vacuum Flasks & Mugs",29,12,0,17,,"Theme; Character Family; Beverage Type; Pattern; Character; Department; Capacity; Personalize; Lid Type; Care Instructions; Number of Items in Set; Keeps Hot For; Keeps Cold For; Manufacturer Warranty; Unit Quantity; Unit Type; Personalization Instructions"
17,127389857839,"Harry Potter School Supplies 9.5 Inch Gryffindor Kids Mini Backpack with Art Kit",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,13,0,17,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; Personalization Instructions"
17,127389932578,"Hello Kitty 4pc Plant Based Lip Balm Gift Set with Tin Girls Makeup Age 3 and Up",36870,"Health & Beauty|Skin Care|Lip Balm & Treatments",26,9,0,17,,"Product Line; Color; Active Ingredients; Size; Features; Sun Protection Factor (SPF); UVA Protection; Volume; Period After Opening (PAO); Scent; Set Includes; Department; Personalize; Expiration Date; Personalization Instructions; Unit Quantity; Unit Type"
17,235917170385,"ASR Outdoor 21L Everyday Carry Black Duffel Bag for Travel Gym Outdoor Gear",52357,"Clothing, Shoes & Accessories|Men|Men's Accessories|Bags",34,17,0,17,,"Lining Material; Handle/Strap Material; Character; Bag Width; Bag Height; Bag Depth; Customized; Product Line; Occasion; Fabric Type; Hardware Material; Handle Style; Year Manufactured; Personalization Instructions; Strap Drop; Unit Quantity; Unit Type"
17,236344962453,"Beille 11oz Water Glasses Clear Tumbler Set Kitchen Essentials Glassware, 4pk",20696,"Home & Garden|Kitchen, Dining & Bar|Glassware & Drinkware",32,15,0,17,,"Department; MPN; Manufacturer Warranty; Item Weight; Personalize; Shape; Design; Set Includes; Style; Theme; Pattern; Character; Character Family; California Prop 65 Warning; Model; Care Instructions; Personalization Instructions"
17,236345056405,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Power Equipment|Chainsaw Parts",31,14,0,17,,"Compatible Product; Number in Pack; Power; Engine Type; Power Source; Assembly Required; Engine Size; Horsepower; Voltage; Capacity; Guide Bar Length; Item Diameter; Compatible Model; Manufacturer Warranty; Style; Unit Quantity; Unit Type"
17,236345056421,"5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz",36870,"Health & Beauty|Skin Care|Lip Balm & Treatments",26,9,0,17,,"Product Line; Ingredients; Active Ingredients; Sun Protection Factor (SPF); Main Purpose; UVA Protection; Volume; Period After Opening (PAO); Formulation; Scent; Set Includes; Skin Type; Personalize; Expiration Date; Personalization Instructions; Unit Quantity; Unit Type"
17,236345069159,"Toy Story 4 Kids Cinch Bag Travel Backpack with 4pc Sticker Sheet Bundle Set",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,13,0,17,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; Personalization Instructions"
17,236345137206,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag",181379,"Sporting Goods|Camping & Hiking|Hiking Backpacks|Backpacks",42,25,0,17,,"Frame Material; EPA Registration Number; Handle/Strap Material; Trim Material; Season; Accents; Event; Event Type; Item Depth; Manufacturer Warranty; Pocket Type; Position; Product Line; Strap Length; Team; Unit Quantity; Unit Type"
17,364811452556,"Flatline Ops Halo-X Ultra Precision Rigid Scope Level Bubble (Multiple Sizes)",52510,"Sporting Goods|Hunting|Scopes, Optics & Lasers|Scope Mounts & Accessories",26,9,0,17,,"For Gun Make; Mounting; Mounting Location; Ring Height; For Gun Type; Gauge/Caliber; Sport/Activity; Model; MPN; Color; Tube Diameter; Features; Handedness; Manufacturer Warranty; Set Includes; Unit Quantity; Unit Type"
17,365879950536,"Kidplokio Kids School Backpack Critter Panda Face for Children",260988,"Clothing, Shoes & Accessories|Kids|Backpacks & Bags",30,13,0,17,,"Theme; Pattern; Closure; Bag Width; Bag Height; Vintage; Bag Depth; Handle/Strap Material; Accents; Fabric Type; Occasion; Lining Material; Personalize; Handmade; Product Line; Handle Style; Personalization Instructions"
